DATA_YEAR,AGENCY_TYPE_NAME,STATE_ABBR,STATE_NAME,COUNTY_NAME,REGION_NAME,POPULATION_GROUP_CODE,POPULATION_GROUP_DESC,HUMAN_TRAFFICKING,OFFENSE_SUBCAT_NAME,ACTUAL_COUNT
2019,County,MD,Maryland,HARFORD,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,2
2019,County,MD,Maryland,HOWARD,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,9
2019,County,MD,Maryland,PRINCE GEORGE'S,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,6
2019,County,MD,Maryland,PRINCE GEORGE'S,South,9A,"MSA counties 100,000 or over",1,Involuntary Servitude,5
2019,City,MD,Maryland,QUEEN ANNE'S,South,6,"Cities from 2,500 thru 9,999",1,Involuntary Servitude,1
2019,City,ME,Maine,ANDROSCOGGIN,Northeast,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2019,City,ME,Maine,ANDROSCOGGIN,Northeast,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,2
2019,City,ME,Maine,CUMBERLAND,Northeast,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,2
2019,State Police,MI,Michigan,GENESEE,Midwest,9D,"MSA counties under 10,000",1,Commercial Sex Acts,2
2019,County,MI,Michigan,GENESEE,Midwest,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,44
2019,City,MI,Michigan,"EATON, INGHAM",Midwest,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,1
2019,State Police,MI,Michigan,JACKSON,Midwest,9D,"MSA counties under 10,000",1,Involuntary Servitude,1
2019,State Police,MI,Michigan,LAPEER,Midwest,9D,"MSA counties under 10,000",1,Commercial Sex Acts,2
2019,City,MI,Michigan,LENAWEE,Midwest,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2019,City,MI,Michigan,LENAWEE,Midwest,5,"Cities from 10,000 thru 24,999",1,Involuntary Servitude,1
2019,State Police,MI,Michigan,MACKINAC,Midwest,8D,"Non-MSA counties under 10,000",1,Commercial Sex Acts,1
2019,City,MI,Michigan,MACOMB,Midwest,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,3
2019,State Police,MI,Michigan,MUSKEGON,Midwest,9D,"MSA counties under 10,000",1,Commercial Sex Acts,1
2019,State Police,MI,Michigan,WAYNE,Midwest,9D,"MSA counties under 10,000",1,Commercial Sex Acts,1
2019,Tribal,MI,Michigan,NOT SPECIFIED,Midwest,7,"Cities under 2,500",1,Commercial Sex Acts,1
2019,City,MN,Minnesota,ANOKA,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2019,City,MN,Minnesota,BLUE EARTH,Midwest,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2019,City,MN,Minnesota,BLUE EARTH,Midwest,7,"Cities under 2,500",1,Commercial Sex Acts,1
2019,City,MN,Minnesota,CARLTON,Midwest,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2019,City,MN,Minnesota,CROW WING,Midwest,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2019,City,MN,Minnesota,DAKOTA,Midwest,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2019,City,MN,Minnesota,DAKOTA,Midwest,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,2
2019,County,MN,Minnesota,HENNEPIN,Midwest,9D,"MSA counties under 10,000",1,Commercial Sex Acts,7
2019,City,MN,Minnesota,HENNEPIN,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,15
2019,City,MN,Minnesota,HENNEPIN,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,6
2019,City,MN,Minnesota,HENNEPIN,Midwest,1C,"Cities from 250,000 thru 499,999",1,Commercial Sex Acts,17
2019,City,MN,Minnesota,HENNEPIN,Midwest,1C,"Cities from 250,000 thru 499,999",1,Involuntary Servitude,13
2019,City,MN,Minnesota,HENNEPIN,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,2
2019,City,MN,Minnesota,HENNEPIN,Midwest,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2019,City,MN,Minnesota,HENNEPIN,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,4
2019,City,MN,Minnesota,HENNEPIN,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,4
2019,City,MN,Minnesota,HENNEPIN,Midwest,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2019,County,MN,Minnesota,HUBBARD,Midwest,8C,"Non-MSA counties from 10,000 thru 24,999",1,Commercial Sex Acts,1
2019,County,MN,Minnesota,ISANTI,Midwest,9C,"MSA counties from 10,000 thru 24,999",1,Commercial Sex Acts,1
2019,County,MN,Minnesota,ITASCA,Midwest,8B,"Non-MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,1
2019,City,MN,Minnesota,KANDIYOHI,Midwest,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,4
2019,City,MN,Minnesota,OLMSTED,Midwest,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,1
2019,County,MN,Minnesota,PINE,Midwest,8B,"Non-MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,1
2019,City,MN,Minnesota,POLK,Midwest,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,2
2019,City,MN,Minnesota,RAMSEY,Midwest,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,2
2019,City,MN,Minnesota,RAMSEY,Midwest,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,2
2019,City,MN,Minnesota,RAMSEY,Midwest,1C,"Cities from 250,000 thru 499,999",1,Commercial Sex Acts,10
2019,County,MN,Minnesota,ROSEAU,Midwest,8C,"Non-MSA counties from 10,000 thru 24,999",1,Commercial Sex Acts,1
2019,County,MN,Minnesota,ST LOUIS,Midwest,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,1
2019,City,MN,Minnesota,ST LOUIS,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,4
2019,City,MN,Minnesota,"LE SUEUR, SCOTT",Midwest,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2019,City,MN,Minnesota,SCOTT,Midwest,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2019,City,MN,Minnesota,SCOTT,Midwest,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,2
2019,City,MN,Minnesota,SCOTT,Midwest,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2019,City,MN,Minnesota,"BENTON, SHERBURNE, STEARNS",Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,16
2019,City,MN,Minnesota,STEARNS,Midwest,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2019,County,MN,Minnesota,STEVENS,Midwest,8D,"Non-MSA counties under 10,000",1,Commercial Sex Acts,1
2019,City,MN,Minnesota,"OTTER TAIL, WADENA",Midwest,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2019,Other State Agency,MN,Minnesota,NOT SPECIFIED,Midwest,7,"Cities under 2,500",1,Commercial Sex Acts,58
2019,Tribal,MN,Minnesota,NOT SPECIFIED,Midwest,7,"Cities under 2,500",1,Commercial Sex Acts,1
2019,City,MO,Missouri,BOONE,Midwest,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,3
2019,City,MO,Missouri,BUCHANAN,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2019,City,MO,Missouri,DUNKLIN,Midwest,7,"Cities under 2,500",1,Involuntary Servitude,1
2019,City,MO,Missouri,JASPER,Midwest,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2019,County,MO,Missouri,LACLEDE,Midwest,8C,"Non-MSA counties from 10,000 thru 24,999",1,Involuntary Servitude,2
2019,City,MO,Missouri,PHELPS,Midwest,5,"Cities from 10,000 thru 24,999",1,Involuntary Servitude,1
2019,County,MO,Missouri,ST LOUIS,Midwest,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,8
2019,County,MO,Missouri,ST LOUIS,Midwest,9A,"MSA counties 100,000 or over",1,Involuntary Servitude,1
2019,City,MO,Missouri,SCOTT,Midwest,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2019,City,MO,Missouri,"CASS, CLAY, JACKSON, PLATTE",Midwest,1C,"Cities from 250,000 thru 499,999",1,Commercial Sex Acts,3
2019,City,MO,Missouri,"CASS, CLAY, JACKSON, PLATTE",Midwest,1C,"Cities from 250,000 thru 499,999",1,Involuntary Servitude,1
2019,State Police,MO,Missouri,NOT SPECIFIED,Midwest,8E,Non-MSA State Police,1,Commercial Sex Acts,1
2019,State Police,MO,Missouri,NOT SPECIFIED,Midwest,8E,Non-MSA State Police,1,Involuntary Servitude,4
2019,City,MO,Missouri,ST LOUIS CITY,Midwest,1C,"Cities from 250,000 thru 499,999",1,Commercial Sex Acts,2
2019,City,MS,Mississippi,DESOTO,South,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2019,County,MS,Mississippi,PONTOTOC,South,8B,"Non-MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,2
2019,City,MT,Montana,GALLATIN,West,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2019,City,MT,Montana,HILL,West,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2019,City,MT,Montana,MISSOULA,West,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2019,Tribal,MT,Montana,NOT SPECIFIED,West,7,"Cities under 2,500",1,Commercial Sex Acts,1
2019,County,NB,Nebraska,DOUGLAS,Midwest,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,3
2019,City,NC,North Carolina,"ALAMANCE, GUILFORD",South,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,2
2019,City,NC,North Carolina,"ALAMANCE, GUILFORD",South,3,"Cities from 50,000 thru 99,999",1,Involuntary Servitude,2
2019,City,NC,North Carolina,ALAMANCE,South,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2019,City,NC,North Carolina,ALAMANCE,South,5,"Cities from 10,000 thru 24,999",1,Involuntary Servitude,1
2019,County,NC,North Carolina,CATAWBA,South,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,4
2019,County,NC,North Carolina,CLEVELAND,South,8B,"Non-MSA counties from 25,000 thru 99,999",1,Involuntary Servitude,1
2019,County,NC,North Carolina,CUMBERLAND,South,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,9
2019,County,NC,North Carolina,CUMBERLAND,South,9B,"MSA counties from 25,000 thru 99,999",1,Involuntary Servitude,2
2019,City,NC,North Carolina,CUMBERLAND,South,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,3
2019,City,NC,North Carolina,CUMBERLAND,South,2,"Cities from 100,000 thru 249,999",1,Involuntary Servitude,3
2019,City,NC,North Carolina,"DURHAM, ORANGE",South,1C,"Cities from 250,000 thru 499,999",1,Involuntary Servitude,1
2019,City,NC,North Carolina,FORSYTH,South,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,2
2019,City,NC,North Carolina,GASTON,South,3,"Cities from 50,000 thru 99,999",1,Involuntary Servitude,1
2019,County,NC,North Carolina,GRAHAM,South,8D,"Non-MSA counties under 10,000",1,Involuntary Servitude,1
2019,City,NC,North Carolina,GRANVILLE,South,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2019,City,NC,North Carolina,"DAVIDSON, FORSYTH, GUILFORD, RANDOLPH",South,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,4
2019,County,NC,North Carolina,HAYWOOD,South,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,4
2019,County,NC,North Carolina,JACKSON,South,8B,"Non-MSA counties from 25,000 thru 99,999",1,Involuntary Servitude,1
2019,County,NC,North Carolina,JOHNSTON,South,9A,"MSA counties 100,000 or over",1,Involuntary Servitude,1
2019,City,NC,North Carolina,JOHNSTON,South,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,4
2019,City,NC,North Carolina,MECKLENBURG,South,1B,"Cities from 500,000 thru 999,999",1,Commercial Sex Acts,3
2019,City,NC,North Carolina,MECKLENBURG,South,1B,"Cities from 500,000 thru 999,999",1,Involuntary Servitude,12
2019,City,NC,North Carolina,MECKLENBURG,South,6,"Cities from 2,500 thru 9,999",1,Involuntary Servitude,2
2019,City,NC,North Carolina,MONTGOMERY,South,7,"Cities under 2,500",1,Involuntary Servitude,1
2019,County,NC,North Carolina,NEW HANOVER,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,1
2019,City,NC,North Carolina,NEW HANOVER,South,2,"Cities from 100,000 thru 249,999",1,Involuntary Servitude,1
2019,City,NC,North Carolina,PITT,South,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2019,County,NC,North Carolina,SCOTLAND,South,8C,"Non-MSA counties from 10,000 thru 24,999",1,Commercial Sex Acts,1
2019,City,ND,North Dakota,CASS,Midwest,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,1
2019,County,ND,North Dakota,GRAND FORKS,Midwest,9C,"MSA counties from 10,000 thru 24,999",1,Commercial Sex Acts,1
2019,City,ND,North Dakota,GRAND FORKS,Midwest,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2019,County,ND,North Dakota,WARD,Midwest,8C,"Non-MSA counties from 10,000 thru 24,999",1,Commercial Sex Acts,1
2019,City,NH,New Hampshire,HILLSBOROUGH,Northeast,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2019,City,NH,New Hampshire,STRAFFORD,Northeast,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2019,City,NJ,New Jersey,ATLANTIC,Northeast,4,"Cities from 25,000 thru 49,999",1,Involuntary Servitude,1
2019,City,NJ,New Jersey,MIDDLESEX,Northeast,5,"Cities from 10,000 thru 24,999",1,Involuntary Servitude,1
2019,City,NJ,New Jersey,ESSEX,Northeast,1C,"Cities from 250,000 thru 499,999",1,Commercial Sex Acts,1
2019,Other State Agency,NJ,New Jersey,NOT SPECIFIED,Northeast,7,"Cities under 2,500",1,Commercial Sex Acts,1
2019,County,NM,New Mexico,BERNALILLO,West,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,2
2019,City,NM,New Mexico,BERNALILLO,West,1B,"Cities from 500,000 thru 999,999",1,Commercial Sex Acts,3
2019,City,NM,New Mexico,BERNALILLO,West,1B,"Cities from 500,000 thru 999,999",1,Involuntary Servitude,3
2019,City,NV,Nevada,CLARK,West,1A,"Cities 1,000,000 or over",1,Commercial Sex Acts,162
2019,County,NV,Nevada,CARSON CITY,West,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,1
2019,City,NV,Nevada,WASHOE,West,1C,"Cities from 250,000 thru 499,999",1,Commercial Sex Acts,20
2019,City,NY,New York,SCHENECTADY,Northeast,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2019,County,OH,Ohio,ALLEN,Midwest,9C,"MSA counties from 10,000 thru 24,999",1,Commercial Sex Acts,6
2019,City,OH,Ohio,LUCAS,Midwest,1C,"Cities from 250,000 thru 499,999",1,Involuntary Servitude,1
2019,County,OH,Ohio,MONTGOMERY,Midwest,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,2
2019,City,OH,Ohio,SUMMIT,Midwest,2,"Cities from 100,000 thru 249,999",1,Involuntary Servitude,1
2019,City,OH,Ohio,CUYAHOGA,Midwest,1C,"Cities from 250,000 thru 499,999",1,Commercial Sex Acts,1
2019,City,OK,Oklahoma,"CANADIAN, CLEVELAND, OKLAHOMA, POTTAWATOMIE",South,1B,"Cities from 500,000 thru 999,999",1,Commercial Sex Acts,6
2019,County,OR,Oregon,MULTNOMAH,West,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,1
2019,City,OR,Oregon,"CLACKAMAS, MULTNOMAH, WASHINGTON",West,1B,"Cities from 500,000 thru 999,999",1,Commercial Sex Acts,25
2019,County,OR,Oregon,WASHINGTON,West,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,2
2019,City,OR,Oregon,WASHINGTON,West,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,1
2019,City,RI,Rhode Island,NEWPORT,Northeast,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2019,City,RI,Rhode Island,PROVIDENCE,Northeast,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,5
2019,City,RI,Rhode Island,PROVIDENCE,Northeast,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,3
2019,City,RI,Rhode Island,PROVIDENCE,Northeast,2,"Cities from 100,000 thru 249,999",1,Involuntary Servitude,4
2019,State Police,RI,Rhode Island,NOT SPECIFIED,Northeast,9E,MSA State Police,1,Commercial Sex Acts,1
2019,City,SC,South Carolina,"BERKELEY, CHARLESTON",South,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,1
2019,City,SC,South Carolina,CHEROKEE,South,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,3
2019,County,SC,South Carolina,GEORGETOWN,South,8B,"Non-MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,1
2019,City,SC,South Carolina,GEORGETOWN,South,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2019,County,SC,South Carolina,GREENVILLE,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,11
2019,City,SC,South Carolina,GREENVILLE,South,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,3
2019,City,SC,South Carolina,"GREENVILLE, SPARTANBURG",South,4,"Cities from 25,000 thru 49,999",1,Involuntary Servitude,1
2019,County,SC,South Carolina,HORRY,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,1
2019,City,SC,South Carolina,HORRY,South,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2019,City,SC,South Carolina,ORANGEBURG,South,5,"Cities from 10,000 thru 24,999",1,Involuntary Servitude,1
2019,County,SC,South Carolina,RICHLAND,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,1
2019,City,SC,South Carolina,SPARTANBURG,South,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2019,County,SC,South Carolina,UNION,South,8C,"Non-MSA counties from 10,000 thru 24,999",1,Commercial Sex Acts,1
2019,City,SD,South Dakota,"LINCOLN, MINNEHAHA",Midwest,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,2
2019,County,TN,Tennessee,BRADLEY,South,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,4
2019,City,TN,Tennessee,BRADLEY,South,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2019,City,TN,Tennessee,DAVIDSON,South,1B,"Cities from 500,000 thru 999,999",1,Commercial Sex Acts,12
2019,City,TN,Tennessee,DAVIDSON,South,1B,"Cities from 500,000 thru 999,999",1,Involuntary Servitude,1
2019,County,TN,Tennessee,FENTRESS,South,8C,"Non-MSA counties from 10,000 thru 24,999",1,Commercial Sex Acts,1
2019,City,TN,Tennessee,"HAMBLEN, JEFFERSON",South,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2019,City,TN,Tennessee,HAMILTON,South,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,2
2019,City,TN,Tennessee,KNOX,South,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,1
2019,City,TN,Tennessee,KNOX,South,2,"Cities from 100,000 thru 249,999",1,Involuntary Servitude,1
2019,City,TN,Tennessee,MCMINN,South,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,2
2019,City,TN,Tennessee,RHEA,South,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2019,County,TN,Tennessee,RUTHERFORD,South,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,1
2019,County,TN,Tennessee,RUTHERFORD,South,9B,"MSA counties from 25,000 thru 99,999",1,Involuntary Servitude,1
2019,City,TN,Tennessee,RUTHERFORD,South,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,5
2019,City,TN,Tennessee,RUTHERFORD,South,2,"Cities from 100,000 thru 249,999",1,Involuntary Servitude,1
2019,County,TN,Tennessee,SHELBY,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,1
2019,City,TN,Tennessee,SHELBY,South,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
2019,City,TN,Tennessee,SULLIVAN,South,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,2
2019,City,TN,Tennessee,WILLIAMSON,South,4,"Cities from 25,000 thru 49,999",1,Commercial Sex Acts,1
2019,City,TN,Tennessee,SHELBY,South,1B,"Cities from 500,000 thru 999,999",1,Commercial Sex Acts,12
2019,County,TX,Texas,BELL,South,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,2
2019,County,TX,Texas,BELL,South,9B,"MSA counties from 25,000 thru 99,999",1,Involuntary Servitude,1
2019,City,TX,Texas,BELL,South,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,2
2019,City,TX,Texas,BELL,South,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,5
2019,County,TX,Texas,BEXAR,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,2
2019,County,TX,Texas,BEXAR,South,9A,"MSA counties 100,000 or over",1,Involuntary Servitude,1
2019,County,TX,Texas,BOWIE,South,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,1
2019,City,TX,Texas,BOWIE,South,6,"Cities from 2,500 thru 9,999",1,Commercial Sex Acts,1
2019,City,TX,Texas,BRAZOS,South,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,2
2019,City,TX,Texas,CAMERON,South,7,"Cities under 2,500",1,Involuntary Servitude,1
2019,County,TX,Texas,CHAMBERS,South,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,1
2019,City,TX,Texas,"COLLIN, DENTON",South,1C,"Cities from 250,000 thru 499,999",1,Commercial Sex Acts,1
2019,City,TX,Texas,"COLLIN, DENTON",South,1C,"Cities from 250,000 thru 499,999",1,Involuntary Servitude,1
2019,City,TX,Texas,COLORADO,South,7,"Cities under 2,500",1,Commercial Sex Acts,1
2019,County,TX,Texas,CONCHO,South,8D,"Non-MSA counties under 10,000",1,Involuntary Servitude,1
2019,County,TX,Texas,COOKE,South,8C,"Non-MSA counties from 10,000 thru 24,999",1,Commercial Sex Acts,1
2019,City,TX,Texas,DALLAS,South,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,2
2019,City,TX,Texas,"COLLIN, DALLAS, ROCKWALL",South,2,"Cities from 100,000 thru 249,999",1,Involuntary Servitude,1
2019,City,TX,Texas,"DALLAS, ELLIS, TARRANT",South,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,1
2019,City,TX,Texas,DALLAS,South,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,3
2019,City,TX,Texas,"DALLAS, KAUFMAN",South,2,"Cities from 100,000 thru 249,999",1,Commercial Sex Acts,4
2019,County,TX,Texas,EDWARDS,South,8D,"Non-MSA counties under 10,000",1,Involuntary Servitude,4
2019,County,TX,Texas,ELLIS,South,9B,"MSA counties from 25,000 thru 99,999",1,Commercial Sex Acts,1
2019,City,TX,Texas,EL PASO,South,6,"Cities from 2,500 thru 9,999",1,Involuntary Servitude,2
2019,City,TX,Texas,"GREGG, HARRISON",South,3,"Cities from 50,000 thru 99,999",1,Commercial Sex Acts,1
2019,County,TX,Texas,HARRIS,South,9A,"MSA counties 100,000 or over",1,Commercial Sex Acts,9
2019,City,TX,Texas,HARRIS,South,5,"Cities from 10,000 thru 24,999",1,Commercial Sex Acts,1
